toi,tid,tfopwg_disp,rastr,ra,decstr,dec,st_pmra,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_dist,st_disterr1,st_disterr2,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_rad,st_raderr1,st_raderr2,st_radlim,toi_created,rowupdate
7387.01,300381700,PC,07h25m21.7s,111.340399,-67d04m02.46s,-67.067351,-9.819,0.032,-0.032,0,24.103,0.031,-0.031,0,2460724.869,0.002745,-0.002745,0,9.0856617,0.0021508,-0.0021508,0,2.9738059,0.1950337,-0.1950337,0,6003.396472,343.13312,-343.13312,0,12.2780704,0.7766375,-0.7766375,0,297.9559009,,,,1059.638544,,,,12.4307,0.006,-0.006,0,597.533,5.979,-5.979,0,5999,130.529,-130.529,0,4.18213,0.0769389,-0.0769389,0,1.41459,0.0637136,-0.0637136,0,4/10/2025 23:15,4/11/2025 12:03
7388.01,124573902,APC,10h35m36.76s,158.903163,-05d21m21.59s,-5.355998,-175.625,0.148,-0.148,0,73.63,0.129,-0.129,0,2460718.289,0.000093,-0.000093,0,0.3328569,0.0000029,-0.0000029,0,0.3988306,0.0089367,-0.0089367,0,767910.3131,34219.55,-34219.55,0,,,,0,11306.9602,,,,2630.002828,,,,17.007,0.013,-0.013,0,164.011,2.927,-2.927,0,5780,,,0,4.438,,,0,,,,0,4/10/2025 23:15,9/5/2025 10:08
7389.01,224603921,PC,17h01m20.71s,255.336281,+56d59m17.47s,56.988187,-3.013,0.047,-0.047,0,-66.402,0.052,-0.052,0,2460658.744,0.008072,-0.008072,0,26.345109,0.0002485,-0.0002485,0,6.144,2.492,-2.492,0,130,14.9453,-14.9453,0,1.2912,0.112739,-0.112739,0,237.78,,,,1093,,,,8.86873,0.006,-0.006,0,100.677,0.2695,-0.2695,0,5895,124.968,-124.968,0,4.33659,0.0768075,-0.0768075,0,1.16,0.06,-0.06,0,5/1/2025 19:22,7/22/2025 12:04
739.01,279425357,PC,06h59m57.84s,104.991003,-57d37m07.23s,-57.618675,-4.901,1.121,-1.121,0,-7.095,1.121,-1.121,0,2458547.482,0.000555,-0.000555,0,9.0150439,0.0000057,-0.0000057,0,1.6002059,0.0521785,-0.0521785,0,4800.08537,129.98482,-129.98482,0,12.2284921,5.054026,-5.054026,0,188.1793714,,,,944.6322163,,,,11.6049,0.006,-0.006,0,340.416,,,0,6083.61,125,-125,0,4.3203,0.2,-0.2,0,1.1584001,,,0,6/6/2019 16:40,9/9/2024 10:08
7390.01,160075684,PC,14h44m17.62s,221.073421,+84d26m54.85s,84.44857,-90.717,0.039,-0.039,0,9.068,0.037,-0.037,0,2458689.031,0.006403,-0.006403,0,81.3716681,0.0007612,-0.0007612,0,4.8546107,0.8501961,-0.8501961,0,924.1311645,112.57526,-112.57526,0,1.643195,0.899635,-0.899635,0,0.6444404,,,,228.515378,,,,11.4148,0.007,-0.007,0,61.7605,0.08455,-0.08455,0,3861,157,-157,0,4.70582,0.0090297,-0.0090297,0,0.536259,0.0157136,-0.0157136,0,5/1/2025 19:22,9/19/2025 12:04
7391.01,258776466,PC,19h05m52.57s,286.469051,+70d38m14.95s,70.637486,24.893,0.052,-0.052,0,144.027,0.08,-0.08,0,2458685.982,0.001735,-0.001735,0,7.4108495,0.000019,-0.000019,0,1.9719278,0.4506909,-0.4506909,0,1257.564738,105.02037,-105.02037,0,1.5612416,0.5807355,-0.5807355,0,8.3370112,,,,433.383473,,,,12.7294,0.008,-0.008,0,73.2382,0.1973,-0.1973,0,3578,157,-157,0,4.8114,0.0044836,-0.0044836,0,0.416718,0.0124819,-0.0124819,0,5/1/2025 19:22,9/19/2025 12:04
7392.01,198178859,PC,16h17m07.52s,244.281332,+60d01m16.04s,60.021122,-38.516,0.061,-0.061,0,19.842,0.081,-0.081,0,2458711.828,0.003842,-0.003842,0,7.3050577,0.0000608,-0.0000608,0,3.2531651,0.4520681,-0.4520681,0,180.4217296,22.649992,-22.649992,0,1.3350551,0.7411176,-0.7411176,0,124.8600979,,,,852.5614028,,,,10.0976,0.006,-0.006,0,120.234,0.5255,-0.5255,0,5382,122.526,-122.526,0,4.47248,0.0828284,-0.0828284,0,0.928396,0.0505025,-0.0505025,0,5/1/2025 19:33,9/19/2025 12:04
7393.01,165598669,PC,15h09m26.36s,227.359837,+55d58m51.8s,55.981056,-40.156,0.032,-0.032,0,-76.945,0.03,-0.03,0,2460369.408,0.000616,-0.000616,0,3.3370666,0.0000669,-0.0000669,0,1.4698923,0.0356572,-0.0356572,0,31534.62126,1117.1398,-1117.1398,0,13.8579058,0.4051986,-0.4051986,0,70.7976307,,,,739.8172112,,,,13.4832,0.006,-0.006,0,189.038,0.644,-0.644,0,3846.77,106.78,-106.78,0,4.52283,,,0,0.696696,,,0,5/1/2025 19:36,5/2/2025 12:03
7394.01,161687211,PC,15h44m13.25s,236.055193,+58d33m09.94s,58.552762,-25.997,0.053,-0.053,0,0.214,0.056,-0.056,0,2460556.902,0.000312,-0.000312,0,1.2529966,0.0000007,-0.0000007,0,1.2067305,0.0384357,-0.0384357,0,31852.80763,815.6964,-815.6964,0,11.6123427,0.4359495,-0.4359495,0,167.6312929,,,,917.7164642,,,,13.7088,0.007,-0.007,0,189.986,0.9555,-0.9555,0,3722,157,-157,0,4.65666,0.0108207,-0.0108207,0,0.593558,0.0177601,-0.0177601,0,5/1/2025 19:36,5/2/2025 12:03
7395.01,273234825,KP,19h49m51.68s,297.465335,+42d52m58.27s,42.882852,4.779,0.029,-0.029,0,-0.237,0.03,-0.03,0,2458719.727,0.013945,-0.013945,0,125.8659048,0.0167167,-0.0167167,0,9.1490581,1.0929377,-1.0929377,0,11477.52829,1313.0186,-1313.0186,0,11.5595833,1.376859,-1.376859,0,0.1635804,,,,162.2006503,,,,13.5102,0.01,-0.01,0,704.438,8.809,-8.809,0,5968.88,41.9175,-41.9175,0,4.42517,,,0,1.0645,,,0,5/1/2025 19:36,5/1/2025 16:00
7396.01,273690178,KP,19h52m19.07s,298.079445,+44d44m46.49s,44.746248,-1.432,0.031,-0.031,0,-20.313,0.028,-0.028,0,2458690.741,0.003489,-0.003489,0,14.8589888,0.0000512,-0.0000512,0,2.8916037,0.5474579,-0.5474579,0,4164.263358,454.09158,-454.09158,0,6.3961703,1.5622766,-1.5622766,0,50.2731221,,,,679.1312483,,,,12.9879,0.006,-0.006,0,433.047,3.181,-3.181,0,5359,103.565,-103.565,0,4.44804,0.0848152,-0.0848152,0,0.951815,0.0605025,-0.0605025,0,5/1/2025 19:36,5/1/2025 16:00
7397.01,259238498,PC,19h32m14.02s,293.058398,+70d53m20.71s,70.889085,3.455,0.04,-0.04,0,22.601,0.042,-0.042,0,2458688.866,0.004453,-0.004453,0,26.6796741,0.0001196,-0.0001196,0,5.5665696,1.0995694,-1.0995694,0,367.923381,40.918747,-40.918747,0,2.0546727,1.7522461,-1.7522461,0,44.7928664,,,,659.814664,,,,10.7974,0.008,-0.008,0,231.907,1.3625,-1.3625,0,6339,143.464,-143.464,0,4.49485,0.0848259,-0.0848259,0,1.0493799,0.0469925,-0.0469925,0,5/1/2025 19:36,9/19/2025 12:04
7398.01,122706449,PC,19h23m44.8s,290.93666,+40d07m29.46s,40.124851,-10.524,2.099,-2.099,0,1.137,2.099,-2.099,0,2460314.773,0.004955,-0.004955,0,2.6068332,0.0004174,-0.0004174,0,2.2458943,0.665964,-0.665964,0,5122.026232,661.1013,-661.1013,0,7.2660515,2.88834,-2.88834,0,727.0066153,,,,1324.35477,,,,13.8836,0.006,-0.006,0,1270.53,,,0,5780,,,0,4.438,,,0,1,,,0,5/1/2025 19:36,5/2/2025 12:03
7399.01,233194447,PC,17h35m47.98s,263.949937,+66d45m32.3s,66.758971,5.578,0.054,-0.054,0,-24.944,0.058,-0.058,0,2458770.69,0.008799,-0.008799,0,,,,0,14.4476548,0.6895558,-0.6895558,0,374.6741409,44.293674,-44.293674,0,4.4092605,0.6829047,-0.6829047,0,1.8237252,,,,296.3873043,,,,8.71433,0.006,-0.006,0,207.771,1.1415,-1.1415,0,6582,126.298,-126.298,0,3.89425,0.0861232,-0.0861232,0,2.1891201,0.0917612,-0.0917612,0,5/1/2025 20:27,5/2/2025 12:03
740.01,310009611,PC,10h08m28.33s,152.118034,-50d18m27.01s,-50.307503,-25.127,0.05,-0.05,0,-30.379,0.049,-0.049,0,2460036.327,0.003033,-0.003033,0,2.131225,0.0000064,-0.0000064,0,3.006,1.188,-1.188,0,479,30.1126,-30.1126,0,1.98371,0.127756,-0.127756,0,3661.38,,,,2167,,,,9.529,0.006,-0.006,0,115.091,0.44,-0.44,0,5776,189,-189,0,4.40631,0.269085,-0.269085,0,0.97,0.05,-0.05,0,5/15/2019 18:24,5/11/2023 10:10
7400.01,333324340,PC,23h33m57.23s,353.488442,+37d23m29.05s,37.391404,23.831,0.06,-0.06,0,3.553,0.049,-0.049,0,2460608.305,0.002022,-0.002022,0,1.8289577,0.0000067,-0.0000067,0,1.166,0.213,-0.213,0,27211,2749.28,-2749.28,0,11.0874,0.727914,-0.727914,0,52.7898,,,,750,,,,14.903,0.007,-0.007,0,397.982,7.795,-7.795,0,3835,157,-157,0,4.61,0.01,-0.01,0,0.65,0.02,-0.02,0,5/1/2025 20:31,5/2/2025 12:03
7401.01,177697418,PC,23h59m45.89s,359.941195,+47d39m01.12s,47.650312,0.472,0.03,-0.03,0,0.71,0.023,-0.023,0,2460605.876,0.004006,-0.004006,0,4.3181867,0.000016,-0.000016,0,3.557,0.473,-0.473,0,4899,331.827,-331.827,0,13.8846,0.987225,-0.987225,0,658.826,,,,1411,,,,12.8837,0.007,-0.007,0,1136.26,30.785,-30.785,0,6139.3,120.9,-120.9,0,3.87,0.08,-0.08,0,2.08,0.11,-0.11,0,5/1/2025 20:31,5/2/2025 12:03
7402.01,455733237,PC,23h48m39.91s,357.166282,+40d31m47.76s,40.529933,10.669,0.045,-0.045,0,-22.123,0.038,-0.038,0,2460599.476,0.003584,-0.003584,0,14.3640841,0.000149,-0.000149,0,4.424,1.541,-1.541,0,1678,105.923,-105.923,0,4.01769,0.277067,-0.277067,0,166.31,,,,1000,,,,10.3782,0.006,-0.006,0,194.345,1.3555,-1.3555,0,6070,149.8,-149.8,0,4.39,0.08,-0.08,0,1.12,0.05,-0.05,0,5/1/2025 20:31,9/13/2025 12:03
7403.01,173706852,PC,23h16m24.44s,349.101843,+42d05m43.73s,42.095481,8.341,0.029,-0.029,0,-4.864,0.023,-0.023,0,2460604.195,0.001019,-0.001019,0,10.1170644,0.0000126,-0.0000126,0,2.991,0.137,-0.137,0,18151,582.269,-582.269,0,14.1869,,,0,44.8165,,,,720,,,,13.0102,0.007,-0.007,0,494.296,4.581,-4.581,0,5456.2,29.5,-29.5,0,4.38,,,0,1.04,,,0,5/1/2025 20:31,5/2/2025 12:03
7404.01,352409708,PC,01h02m36.84s,15.653483,+40d55m37.61s,40.927114,-1.691,0.067,-0.067,0,-5.881,0.059,-0.059,0,2460608.458,0.001736,-0.001736,0,1.463442,0.0000027,-0.0000027,0,3.42,0.292,-0.292,0,3135,115.389,-115.389,0,11.5534,0.904012,-0.904012,0,6669.25,,,,2517,,,,12.3047,0.007,-0.007,0,1074.28,59.435,-59.435,0,6456.6,135.9,-135.9,0,3.85,0.1,-0.1,0,2.26,0.17,-0.17,0,5/1/2025 20:31,9/9/2025 12:04
7405.01,374173310,PC,23h09m45.88s,347.441152,+36d31m25.93s,36.52387,31.952,0.065,-0.065,0,-17.392,0.08,-0.08,0,2460604.369,0.004346,-0.004346,0,15.4474502,0.0001064,-0.0001064,0,1.785,0.219,-0.219,0,31272,2690.98,-2690.98,0,9.61675,0.617681,-0.617681,0,1.30676,,,,297,,,,14.7013,0.007,-0.007,0,274.983,4.884,-4.884,0,3635,157,-157,0,4.68,0.01,-0.01,0,0.56,0.02,-0.02,0,5/1/2025 20:31,5/2/2025 12:03
7406.01,173615288,PC,23h14m31.98s,348.633246,+47d19m08.34s,47.318984,3.235,0.042,-0.042,0,-6.615,0.036,-0.036,0,2460606.165,0.000868,-0.000868,0,2.8885639,0.0000022,-0.0000022,0,2.662,0.3,-0.3,0,6060,132.358,-132.358,0,11.9765,0.600568,-0.600568,0,905.611,,,,1528,,,,11.8685,0.007,-0.007,0,542.965,8.5635,-8.5635,0,6207,127.6,-127.6,0,4.11,0.08,-0.08,0,1.59,0.08,-0.08,0,5/1/2025 20:31,5/2/2025 12:03
7407.01,439939258,PC,00h03m57.65s,0.990191,+47d28m06.46s,47.46846,-20.943,0.029,-0.029,0,-29.454,0.02,-0.02,0,2460607.118,0.001539,-0.001539,0,4.4640046,0.0000171,-0.0000171,0,1.764,0.444,-0.444,0,9715,17134.3,-17134.3,0,18.4255,5.10863,-5.10863,0,278.086,,,,1137,,,,12.9943,0.007,-0.007,0,470.7,5.108,-5.108,0,5672.6,120.2,-120.2,0,4.49,0.08,-0.08,0,0.94,0.05,-0.05,0,5/1/2025 20:31,5/2/2025 12:03
7408.01,202648961,PC,00h30m09.59s,7.539974,+50d44m47.16s,50.746432,12.77,0.034,-0.034,0,-5.576,0.021,-0.021,0,2460600.376,0.003342,-0.003342,0,8.0242387,0.0000302,-0.0000302,0,2.189,0.381,-0.381,0,4500,392.621,-392.621,0,10.0363,0.782475,-0.782475,0,49.9979,,,,740,,,,12.7693,0.009,-0.009,0,654.033,12.133,-12.133,0,5531,134,-134,0,4.07,0.08,-0.08,0,1.5,0.09,-0.09,0,5/1/2025 20:31,5/2/2025 12:03
7409.01,432224130,PC,23h30m19.16s,352.579845,+30d43m03.96s,30.717768,-11.607,0.045,-0.045,0,-13.819,0.032,-0.032,0,2460608.457,0.002339,-0.002339,0,2.6800806,0.0001923,-0.0001923,0,1.828,0.24,-0.24,0,6267,379.945,-379.945,0,13.7764,0.83063,-0.83063,0,457.835,,,,1288,,,,12.5455,0.009,-0.009,0,772.454,17.2855,-17.2855,0,6164,134.3,-134.3,0,4.05,0.09,-0.09,0,1.69,0.08,-0.08,0,5/1/2025 20:31,9/9/2025 12:04
741.01,359271092,CP,09h21m35.85s,140.399376,-60d16m52.21s,-60.281169,-840.114,0.056,-0.056,0,182.09,0.062,-0.062,0,2460006.414,0.004855,-0.004855,0,7.5768334,0.0000352,-0.0000352,0,2.073,0.83,-0.83,0,289,32.1517,-32.1517,0,0.867887,0.066986,-0.066986,0,26.1371,,,,629,,,,7.66874,0.007,-0.007,0,10.454,0.00315,-0.00315,0,3766,95,-95,0,4.75957,0.060823,-0.060823,0,0.53,0.02,-0.02,0,6/6/2019 16:40,4/21/2025 12:03
7410.01,352107384,PC,23h49m43.67s,357.431948,+33d26m36.12s,33.443368,27.974,0.08,-0.08,0,-18.257,0.051,-0.051,0,2460603.494,0.001477,-0.001477,0,3.5043637,0.000011,-0.000011,0,0.536,0.178,-0.178,0,1877,437.689,-437.689,0,5.28288,0.652513,-0.652513,0,23.8843,,,,615,,,,10.9417,0.006,-0.006,0,246.196,4.368,-4.368,0,6000,123.5,-123.5,0,4.41,0.08,-0.08,0,1.09,0.05,-0.05,0,5/1/2025 20:31,9/13/2025 12:03
7411.01,440001383,PC,00h10m09.92s,2.541349,+44d15m21.42s,44.255949,-18.209,0.034,-0.034,0,-4.585,0.021,-0.021,0,2460604.179,0.003356,-0.003356,0,3.1551543,0.0000133,-0.0000133,0,2.97,0.458,-0.458,0,6608,438.734,-438.734,0,11.3807,,,0,710.749,,,,1438,,,,13.1482,0.008,-0.008,0,871.387,16.2665,-16.2665,0,5808.3,143.4,-143.4,0,4.11,,,0,1.5,,,0,5/1/2025 20:31,9/9/2025 12:04
7412.01,177494632,PC,23h54m36.28s,358.651148,+46d38m51.09s,46.647524,10.432,0.059,-0.059,0,0.607,0.035,-0.035,0,2460608.294,0.001656,-0.001656,0,1.7636086,0.000003,-0.000003,0,1.346,0.205,-0.205,0,2047,164.571,-164.571,0,5.7502,0.357724,-0.357724,0,624.378,,,,1392,,,,11.7668,0.007,-0.007,0,425.523,7.4965,-7.4965,0,6201,105.2,-105.2,0,4.33,0.08,-0.08,0,1.23,0.05,-0.05,0,5/1/2025 20:31,9/13/2025 12:03
7413.01,154480367,PC,22h52m44.77s,343.186534,+47d33m52.93s,47.564703,111.698,0.093,-0.093,0,23.437,0.093,-0.093,0,2460609.794,0.002214,-0.002214,0,3.8037696,0.0000185,-0.0000185,0,1.507,0.225,-0.225,0,20290,1635.25,-1635.25,0,4.54584,0.260649,-0.260649,0,11.636,,,,514,,,,14.6635,0.008,-0.008,0,114.604,0.808,-0.808,0,3326,157,-157,0,4.91,,,0,0.32,0.01,-0.01,0,5/1/2025 20:31,5/2/2025 12:03
7414.01,127426341,PC,00h24m10.21s,6.042555,+39d06m31.17s,39.108659,3.912,0.056,-0.056,0,-7.654,0.053,-0.053,0,2460601.373,0.001231,-0.001231,0,7.899462,0.0000105,-0.0000105,0,1.721,0.194,-0.194,0,8727,462.787,-462.787,0,11.0515,0.647545,-0.647545,0,26.868,,,,634,,,,12.3016,0.008,-0.008,0,412.431,7.488,-7.488,0,5461.1,101.8,-101.8,0,4.28,0.08,-0.08,0,1.17,0.06,-0.06,0,5/1/2025 20:31,9/9/2025 12:04
7415.01,374177909,FP,23h10m22.55s,347.593973,+41d08m37.09s,41.143636,7.508,0.08,-0.08,0,-30.736,0.08,-0.08,0,2460610.088,0.000757,-0.000757,0,0.1638211,0.0000004,-0.0000004,0,0.492,0.229,-0.229,0,14983,4234.88,-4234.88,0,2.5995,0.82436,-0.82436,0,1369.85,,,,1694,,,,14.2981,0.007,-0.007,0,85.964,0.4487,-0.4487,0,3314,157,-157,0,4.94,0.01,-0.01,0,0.29,0.01,-0.01,0,5/1/2025 20:31,7/22/2025 12:04
7416.01,191373021,PC,00h41m02.62s,10.260932,+43d03m23.45s,43.056514,25.035,0.058,-0.058,0,-5.975,0.061,-0.061,0,2460610.041,0.001048,-0.001048,0,0.3013943,0.0000003,-0.0000003,0,0.407,0.132,-0.132,0,4894,1717.21,-1717.21,0,7.35109,0.966051,-0.966051,0,1219.13,,,,1646,,,,12.8953,0.007,-0.007,0,341.637,3.9765,-3.9765,0,5223.8,117.9,-117.9,0,4.6,0.08,-0.08,0,0.78,0.04,-0.04,0,5/1/2025 20:31,9/9/2025 12:04
7417.01,25624952,FP,23h29m22.92s,352.345492,+53d37m00.13s,53.616702,1.966,0.03,-0.03,0,1.287,0.026,-0.026,0,2460609.807,0.003119,-0.003119,0,3.1239462,0.0000111,-0.0000111,0,2.102,0.576,-0.576,0,5224,492.505,-492.505,0,18.1791,,,0,545.644,,,,1346,,,,13.222,0.009,-0.009,0,1402.62,42.06,-42.06,0,6159,122,-122,0,3.75,,,0,2.4,,,0,5/1/2025 20:31,5/13/2025 12:03
7418.01,291732201,PC,23h55m22.13s,358.842207,+41d21m35.07s,41.359742,-2.833,0.045,-0.045,0,-9.153,0.034,-0.034,0,2460604.285,0.000623,-0.000623,0,6.7415334,0.000004,-0.000004,0,3.446,0.066,-0.066,0,23765,309.15,-309.15,0,15.348,0.785279,-0.785279,0,171.945,,,,1008,,,,11.8802,0.007,-0.007,0,308.987,3.6065,-3.6065,0,5896,133.2,-133.2,0,4.51,0.08,-0.08,0,0.95,0.05,-0.05,0,5/1/2025 20:31,5/2/2025 12:03
7419.01,199296714,PC,22h16m57.84s,334.241001,+46d55m27.77s,46.924381,-3.431,0.032,-0.032,0,-2.655,0.03,-0.03,0,2460608.298,0.003171,-0.003171,0,1.3777496,0.0000055,-0.0000055,0,1.862,0.392,-0.392,0,2957,256.435,-256.435,0,8.96319,,,0,2361.29,,,,1942,,,,13.1291,0.007,-0.007,0,1163.61,27.945,-27.945,0,6461,122,-122,0,4.09,,,0,1.71,,,0,5/1/2025 20:31,5/2/2025 12:03
742.01,373424049,FP,09h20m13.63s,140.056794,-53d07m10.87s,-53.119685,2.654,0.063,-0.063,0,-0.909,0.062,-0.062,0,2458543.475,0.00283,-0.00283,0,0.963081,0.000194,-0.000194,0,2.378514,0.265809,-0.265809,0,244.261214,18.360544,-18.360544,0,2.727644,0.596427,-0.596427,0,23744.77394,,,,3166.006188,,,,8.6333,0.006,-0.006,0,227.265,1.844,-1.844,0,8688,230,-230,0,4.32187,0.344824,-0.344824,0,1.68698,0.245108,-0.245108,0,6/6/2019 16:40,10/29/2021 12:59
7420.01,259188347,PC,23h23m04.92s,350.770489,+38d28m05.65s,38.468237,-21.598,2.172,-2.172,0,-43.764,2.172,-2.172,0,2460592.499,0.000904,-0.000904,0,25.5249554,0.0000218,-0.0000218,0,3.66,0.345,-0.345,0,50048,2698.35,-2698.35,0,,,,0,,,,,,,,,13.4473,0.007,-0.007,0,265.273,,,0,,,,0,,,,0,,,,0,5/1/2025 20:31,5/2/2025 12:03
7421.01,354478327,PC,23h52m35.29s,358.147057,+37d31m13.58s,37.52044,96.998,0.051,-0.051,0,10.286,0.037,-0.037,0,2460610.285,0.001394,-0.001394,0,0.3489261,0.0000005,-0.0000005,0,0.31,0.193,-0.193,0,1107,2998.52,-2998.52,0,5.03606,2.19264,-2.19264,0,1715.88,,,,1793,,,,12.0377,0.006,-0.006,0,208.617,1.4995,-1.4995,0,5086.7,102.7,-102.7,0,4.59,0.08,-0.08,0,0.78,0.04,-0.04,0,5/1/2025 20:31,9/13/2025 12:03
7422.01,302477411,PC,02h47m30.99s,41.879119,+53d17m11.32s,53.286479,8.113,0.048,-0.048,0,-3.024,0.041,-0.041,0,2460635.773,0.005077,-0.005077,0,3.3593261,0.000014,-0.000014,0,5.044,0.53,-0.53,0,4811,261.101,-261.101,0,15.4019,,,0,1466.55,,,,1724,,,,13.2807,0.009,-0.009,0,1044.42,26.535,-26.535,0,5547,122,-122,0,3.69,,,0,2.34,,,0,5/1/2025 20:33,5/2/2025 12:03
7423.01,279871772,PC,23h37m07.79s,354.282479,+66d49m24.51s,66.823475,16.501,0.046,-0.046,0,-26.212,0.048,-0.048,0,2460635.874,0.004607,-0.004607,0,2.889977,0.0000141,-0.0000141,0,2.528,0.404,-0.404,0,466,37.5324,-37.5324,0,2.56976,0.186535,-0.186535,0,724.197,,,,1445,,,,10.8701,0.006,-0.006,0,263.949,1.894,-1.894,0,5949,141.4,-141.4,0,4.27,0.08,-0.08,0,1.26,0.06,-0.06,0,5/1/2025 20:33,5/2/2025 12:03
7424.01,61520064,PC,01h41m13.28s,25.305352,+32d24m01.5s,32.400416,18.663,0.042,-0.042,0,-9.549,0.05,-0.05,0,2460631.491,0.003344,-0.003344,0,3.1271505,0.0000087,-0.0000087,0,2.492,0.516,-0.516,0,4435,374.515,-374.515,0,6.0926,0.445047,-0.445047,0,412.075,,,,1255,,,,12.7599,0.007,-0.007,0,400.632,3.899,-3.899,0,5414,123.7,-123.7,0,4.49,0.08,-0.08,0,0.91,0.05,-0.05,0,5/1/2025 20:33,9/9/2025 12:04
7425.01,285592400,PC,00h52m31.74s,13.132258,+64d20m03.26s,64.334238,1.734,0.039,-0.039,0,-4.797,0.044,-0.044,0,2460633.588,0.000425,-0.000425,0,1.2815706,0.0000004,-0.0000004,0,2.23,0.081,-0.081,0,13655,157.666,-157.666,0,18.9642,0.966954,-0.966954,0,2895.35,,,,2043,,,,12.0637,0.006,-0.006,0,516.534,7.831,-7.831,0,6327,358.1,-358.1,0,4.12,0.11,-0.11,0,1.6,0.08,-0.08,0,5/1/2025 20:33,5/2/2025 12:03
7426.01,186530554,PC,01h24m05.37s,21.022361,+38d00m56.02s,38.015562,10.614,0.05,-0.05,0,-5.342,0.073,-0.073,0,2460635.88,0.001797,-0.001797,0,0.766526,0.0000011,-0.0000011,0,0.927,0.204,-0.204,0,3529,476.45,-476.45,0,8.27135,0.701646,-0.701646,0,1349.72,,,,1688,,,,12.8474,0.007,-0.007,0,660.292,14.539,-14.539,0,5978.7,138.5,-138.5,0,4.3,0.08,-0.08,0,1.23,0.07,-0.07,0,5/1/2025 20:33,9/9/2025 12:04
7427.01,422707559,PC,23h40m04.73s,355.019701,+68d27m28.7s,68.457971,-10.96,0.025,-0.025,0,-1.358,0.022,-0.022,0,2460629.067,0.000811,-0.000811,0,3.5254649,0.0000028,-0.0000028,0,1.013,0.108,-0.108,0,4544,397.063,-397.063,0,14.1926,0.910856,-0.910856,0,45.1515,,,,722,,,,12.8449,0.033,-0.033,0,619.561,5.2165,-5.2165,0,5366,216.7,-216.7,0,3.98,0.09,-0.09,0,1.63,0.09,-0.09,0,5/1/2025 20:33,5/2/2025 12:03
7428.01,13036318,PC,22h55m24.33s,343.851366,+64d26m43.64s,64.445455,69.691,0.043,-0.043,0,77.705,0.038,-0.038,0,2460631.621,0.003035,-0.003035,0,3.1467998,0.0000098,-0.0000098,0,2.128,0.725,-0.725,0,1939,2136.69,-2136.69,0,4.88984,1.61225,-1.61225,0,1907.06,,,,1841,,,,12.2457,0.006,-0.006,0,266.705,1.6945,-1.6945,0,5525,143.2,-143.2,0,4.65,0.08,-0.08,0,0.78,0.04,-0.04,0,5/1/2025 20:33,5/2/2025 12:03
7429.01,436875993,PC,02h50m53.01s,42.720863,+28d52m24.87s,28.873576,1.051,0.049,-0.049,0,-8.461,0.039,-0.039,0,2460632.92,0.006963,-0.006963,0,4.7117395,0.0000283,-0.0000283,0,2.216,0.369,-0.369,0,3703,330.405,-330.405,0,10.4295,,,0,223.364,,,,1077,,,,13.0455,0.008,-0.008,0,905.298,21.507,-21.507,0,6134,122,-122,0,4.06,,,0,1.67,,,0,5/1/2025 20:33,5/2/2025 12:03
743.01,434486077,PC,10h26m17.44s,156.572646,-23d30m29.03s,-23.508063,-31.688,0.065,-0.065,0,-2.992,0.059,-0.059,0,2459989.183,0.002628,-0.002628,0,2.2284671,0.0000074,-0.0000074,0,1.5708912,0.1353407,-0.1353407,0,15402.42996,967.4528,-967.4528,0,10.9560053,0.7381707,-0.7381707,0,378.6482626,,,,1125.067921,,,,14.3858,0.007,-0.007,0,638.972,14.2035,-14.2035,0,5156,182,-182,0,4.46838,2.00362,-2.00362,0,0.824288,,,0,6/6/2019 16:40,10/5/2023 14:31
7430.01,264193444,PC,21h14m37.73s,318.657209,+78d58m46.6s,78.97961,50.097,0.034,-0.034,0,28.528,0.039,-0.039,0,2460633.869,0.00567,-0.00567,0,21.4930896,0.0001175,-0.0001175,0,3.609,0.515,-0.515,0,1244,89.3787,-89.3787,0,2.38489,0.202411,-0.202411,0,10.4619,,,,501,,,,11.7258,0.006,-0.006,0,149.191,0.426,-0.426,0,4734,126.1,-126.1,0,4.61,0.1,-0.1,0,0.72,0.05,-0.05,0,5/1/2025 20:33,5/2/2025 12:03
7431.01,347018922,PC,00h04m27.54s,1.114757,+57d19m19.45s,57.32207,4.128,0.028,-0.028,0,2.587,0.024,-0.024,0,2460635.558,0.002534,-0.002534,0,1.1919382,0.0000037,-0.0000037,0,1.404,0.24,-0.24,0,2692,219.092,-219.092,0,9.57462,,,0,1190.99,,,,1636,,,,13.0852,0.012,-0.012,0,907.36,17.5665,-17.5665,0,5858,122,-122,0,3.92,,,0,1.87,,,0,5/1/2025 20:33,5/2/2025 12:03
